classifier,injection_guard,intent_guard,clean_recall_pct_n200,clean_count_n200,clean_n,fpr_pct_n200,fp_count_n200,legitimate_n,worst_manipulation_recall_pct_full,rewrite_recall_pct_n381,rewrite_count,rewrite_n,worst_surface_recall_pct,selection_rule,I0_recall_pct_full,ICL_poison_recall_pct_full,CoT_fewshot_recall_pct_full,Auth_cot_combo_recall_pct_full,guard_aware_inj_recall_pct_full,I1_refusal_redirect_recall_pct_full,I1_recall_pct_full,I2_recall_pct_full
gpt-5.4-mini,gemini-3.5-flash,claude-sonnet-4.6,99.0,198,200,5.0,10,200,92.42922975641869,99.73753280839895,380,381,92.42922975641869,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,99.86833443054641,92.42922975641869,99.07834101382488,99.21000658327847,98.61751152073732,99.34167215273206,99.60500329163924,99.80250164581962
gpt-5.4-mini,gemini-3.5-flash,gemini-3.5-flash,99.5,199,200,17.0,34,200,92.42922975641869,99.73753280839895,380,381,92.42922975641869,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,99.86833443054641,92.42922975641869,99.07834101382488,99.21000658327847,98.61751152073732,99.34167215273206,99.60500329163924,99.80250164581962
gpt-5.4-mini,gemini-3.5-flash,gpt-5.4-mini,100.0,200,200,21.0,42,200,92.42922975641869,99.21259842519684,378,381,92.42922975641869,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,99.86833443054641,92.42922975641869,99.07834101382488,99.21000658327847,98.61751152073732,99.34167215273206,99.60500329163924,99.80250164581962
gpt-5.4-mini,gemini-3.5-flash,claude-opus-4.8,99.0,198,200,3.0,6,200,92.42922975641869,99.4750656167979,379,381,92.42922975641869,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,99.86833443054641,92.42922975641869,99.07834101382488,99.21000658327847,98.61751152073732,99.34167215273206,99.60500329163924,99.80250164581962
gpt-5.4-mini,gemini-3.5-flash,gpt-5.5,100.0,200,200,29.5,59,200,92.42922975641869,100.0,381,381,92.42922975641869,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,99.86833443054641,92.42922975641869,99.07834101382488,99.21000658327847,98.61751152073732,99.34167215273206,99.60500329163924,99.80250164581962
gpt-5.4-mini,gemini-3.5-flash,gemini-3.1-pro-preview,99.5,199,200,26.0,52,200,92.42922975641869,99.73753280839895,380,381,92.42922975641869,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,99.86833443054641,92.42922975641869,99.07834101382488,99.21000658327847,98.61751152073732,99.34167215273206,99.60500329163924,99.80250164581962
gpt-5.4-mini,gpt-5.4-mini,claude-sonnet-4.6,99.0,198,200,4.5,9,200,51.876234364713625,99.73753280839895,380,381,51.876234364713625,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,100.0,51.876234364713625,99.80250164581962,100.0,99.53917050691244,99.40750493745885,100.0,100.0
gpt-5.4-mini,gpt-5.4-mini,gemini-3.5-flash,99.5,199,200,16.5,33,200,51.876234364713625,99.73753280839895,380,381,51.876234364713625,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,100.0,51.876234364713625,99.80250164581962,100.0,99.53917050691244,99.40750493745885,100.0,100.0
gpt-5.4-mini,gpt-5.4-mini,gpt-5.4-mini,100.0,200,200,20.5,41,200,51.876234364713625,99.21259842519684,378,381,51.876234364713625,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,100.0,51.876234364713625,99.80250164581962,100.0,99.53917050691244,99.40750493745885,100.0,100.0
gpt-5.4-mini,gpt-5.4-mini,claude-opus-4.8,99.0,198,200,2.5,5,200,51.876234364713625,99.4750656167979,379,381,51.876234364713625,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,100.0,51.876234364713625,99.80250164581962,100.0,99.53917050691244,99.40750493745885,100.0,100.0
gpt-5.4-mini,gpt-5.4-mini,gpt-5.5,100.0,200,200,29.0,58,200,51.876234364713625,100.0,381,381,51.876234364713625,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,100.0,51.876234364713625,99.80250164581962,100.0,99.53917050691244,99.40750493745885,100.0,100.0
gpt-5.4-mini,gpt-5.4-mini,gemini-3.1-pro-preview,99.5,199,200,25.5,51,200,51.876234364713625,99.73753280839895,380,381,51.876234364713625,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,100.0,51.876234364713625,99.80250164581962,100.0,99.53917050691244,99.40750493745885,100.0,100.0
gpt-5.4-mini,claude-opus-4.8,claude-sonnet-4.6,99.0,198,200,5.0,10,200,61.55365371955234,99.73753280839895,380,381,61.55365371955234,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,98.09084924292297,64.84529295589203,80.18433179723502,91.57340355497037,61.55365371955234,93.54838709677419,98.48584595128374,99.21000658327847
gpt-5.4-mini,claude-opus-4.8,gemini-3.5-flash,99.5,199,200,17.0,34,200,61.55365371955234,99.73753280839895,380,381,61.55365371955234,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,98.09084924292297,64.84529295589203,80.18433179723502,91.57340355497037,61.55365371955234,93.54838709677419,98.48584595128374,99.21000658327847
gpt-5.4-mini,claude-opus-4.8,gpt-5.4-mini,100.0,200,200,21.0,42,200,61.55365371955234,99.21259842519684,378,381,61.55365371955234,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,98.09084924292297,64.84529295589203,80.18433179723502,91.57340355497037,61.55365371955234,93.54838709677419,98.48584595128374,99.21000658327847
gpt-5.4-mini,claude-opus-4.8,claude-opus-4.8,99.0,198,200,3.0,6,200,61.55365371955234,99.4750656167979,379,381,61.55365371955234,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,98.09084924292297,64.84529295589203,80.18433179723502,91.57340355497037,61.55365371955234,93.54838709677419,98.48584595128374,99.21000658327847
gpt-5.4-mini,claude-opus-4.8,gpt-5.5,100.0,200,200,29.5,59,200,61.55365371955234,100.0,381,381,61.55365371955234,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,98.09084924292297,64.84529295589203,80.18433179723502,91.57340355497037,61.55365371955234,93.54838709677419,98.48584595128374,99.21000658327847
gpt-5.4-mini,claude-opus-4.8,gemini-3.1-pro-preview,99.5,199,200,25.5,51,200,61.55365371955234,99.73753280839895,380,381,61.55365371955234,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,98.09084924292297,64.84529295589203,80.18433179723502,91.57340355497037,61.55365371955234,93.54838709677419,98.48584595128374,99.21000658327847
gpt-5.4-mini,gpt-5.5,claude-sonnet-4.6,99.0,198,200,5.0,10,200,99.73666886109282,99.73753280839895,380,381,99.73666886109282,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,100.0,99.73666886109282,100.0,100.0,99.86833443054641,100.0,100.0,100.0
gpt-5.4-mini,gpt-5.5,gemini-3.5-flash,99.5,199,200,17.0,34,200,99.73666886109282,99.73753280839895,380,381,99.73666886109282,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,100.0,99.73666886109282,100.0,100.0,99.86833443054641,100.0,100.0,100.0
gpt-5.4-mini,gpt-5.5,gpt-5.4-mini,100.0,200,200,21.0,42,200,99.73666886109282,99.21259842519684,378,381,99.21259842519684,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,100.0,99.73666886109282,100.0,100.0,99.86833443054641,100.0,100.0,100.0
gpt-5.4-mini,gpt-5.5,claude-opus-4.8,99.0,198,200,3.0,6,200,99.73666886109282,99.4750656167979,379,381,99.4750656167979,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,100.0,99.73666886109282,100.0,100.0,99.86833443054641,100.0,100.0,100.0
gpt-5.4-mini,gpt-5.5,gpt-5.5,100.0,200,200,29.5,59,200,99.73666886109282,100.0,381,381,99.73666886109282,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,100.0,99.73666886109282,100.0,100.0,99.86833443054641,100.0,100.0,100.0
gpt-5.4-mini,gpt-5.5,gemini-3.1-pro-preview,99.5,199,200,26.0,52,200,99.73666886109282,99.73753280839895,380,381,99.73666886109282,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,100.0,99.73666886109282,100.0,100.0,99.86833443054641,100.0,100.0,100.0
gpt-5.4-mini,gemini-3.1-pro-preview,claude-sonnet-4.6,99.0,198,200,4.5,9,200,100.0,99.73753280839895,380,381,99.73753280839895,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
gpt-5.4-mini,gemini-3.1-pro-preview,gemini-3.5-flash,99.5,199,200,16.5,33,200,100.0,99.73753280839895,380,381,99.73753280839895,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
gpt-5.4-mini,gemini-3.1-pro-preview,gpt-5.4-mini,100.0,200,200,20.5,41,200,100.0,99.21259842519684,378,381,99.21259842519684,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
gpt-5.4-mini,gemini-3.1-pro-preview,claude-opus-4.8,99.0,198,200,2.5,5,200,100.0,99.4750656167979,379,381,99.4750656167979,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
gpt-5.4-mini,gemini-3.1-pro-preview,gpt-5.5,100.0,200,200,29.0,58,200,100.0,100.0,381,381,100.0,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
gpt-5.4-mini,gemini-3.1-pro-preview,gemini-3.1-pro-preview,99.5,199,200,25.5,51,200,100.0,99.73753280839895,380,381,99.73753280839895,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
claude-opus-4.8,claude-sonnet-4.6,claude-sonnet-4.6,99.5,199,200,5.5,11,200,98.48584595128374,99.73753280839895,380,381,98.48584595128374,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,100.0,98.48584595128374,99.40750493745885,100.0,99.73666886109282,98.8150098749177,99.80250164581962,99.80250164581962
claude-opus-4.8,claude-sonnet-4.6,gemini-3.5-flash,100.0,200,200,17.5,35,200,98.48584595128374,100.0,381,381,98.48584595128374,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,100.0,98.48584595128374,99.40750493745885,100.0,99.73666886109282,98.8150098749177,99.80250164581962,99.80250164581962
claude-opus-4.8,claude-sonnet-4.6,gpt-5.4-mini,100.0,200,200,21.0,42,200,98.48584595128374,100.0,381,381,98.48584595128374,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,100.0,98.48584595128374,99.40750493745885,100.0,99.73666886109282,98.8150098749177,99.80250164581962,99.80250164581962
claude-opus-4.8,claude-sonnet-4.6,claude-opus-4.8,100.0,200,200,3.5,7,200,98.48584595128374,99.4750656167979,379,381,98.48584595128374,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,100.0,98.48584595128374,99.40750493745885,100.0,99.73666886109282,98.8150098749177,99.80250164581962,99.80250164581962
claude-opus-4.8,claude-sonnet-4.6,gpt-5.5,100.0,200,200,29.5,59,200,98.48584595128374,100.0,381,381,98.48584595128374,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,100.0,98.48584595128374,99.40750493745885,100.0,99.73666886109282,98.8150098749177,99.80250164581962,99.80250164581962
claude-opus-4.8,claude-sonnet-4.6,gemini-3.1-pro-preview,100.0,200,200,26.5,53,200,98.48584595128374,100.0,381,381,98.48584595128374,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,100.0,98.48584595128374,99.40750493745885,100.0,99.73666886109282,98.8150098749177,99.80250164581962,99.80250164581962
claude-opus-4.8,gemini-3.5-flash,claude-sonnet-4.6,99.5,199,200,6.0,12,200,99.53917050691244,99.73753280839895,380,381,99.53917050691244,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,99.9341672152732,99.53917050691244,99.73666886109282,99.9341672152732,99.80250164581962,99.73666886109282,99.9341672152732,100.0
claude-opus-4.8,gemini-3.5-flash,gemini-3.5-flash,100.0,200,200,18.0,36,200,99.53917050691244,100.0,381,381,99.53917050691244,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,99.9341672152732,99.53917050691244,99.73666886109282,99.9341672152732,99.80250164581962,99.73666886109282,99.9341672152732,100.0
claude-opus-4.8,gemini-3.5-flash,gpt-5.4-mini,100.0,200,200,21.5,43,200,99.53917050691244,100.0,381,381,99.53917050691244,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,99.9341672152732,99.53917050691244,99.73666886109282,99.9341672152732,99.80250164581962,99.73666886109282,99.9341672152732,100.0
claude-opus-4.8,gemini-3.5-flash,claude-opus-4.8,100.0,200,200,4.0,8,200,99.53917050691244,99.4750656167979,379,381,99.4750656167979,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,99.9341672152732,99.53917050691244,99.73666886109282,99.9341672152732,99.80250164581962,99.73666886109282,99.9341672152732,100.0
claude-opus-4.8,gemini-3.5-flash,gpt-5.5,100.0,200,200,30.0,60,200,99.53917050691244,100.0,381,381,99.53917050691244,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,99.9341672152732,99.53917050691244,99.73666886109282,99.9341672152732,99.80250164581962,99.73666886109282,99.9341672152732,100.0
claude-opus-4.8,gemini-3.5-flash,gemini-3.1-pro-preview,100.0,200,200,27.0,54,200,99.53917050691244,100.0,381,381,99.53917050691244,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,99.9341672152732,99.53917050691244,99.73666886109282,99.9341672152732,99.80250164581962,99.73666886109282,99.9341672152732,100.0
claude-opus-4.8,gpt-5.4-mini,claude-sonnet-4.6,99.5,199,200,5.5,11,200,98.42001316655694,99.73753280839895,380,381,98.42001316655694,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,100.0,98.42001316655694,100.0,100.0,100.0,99.86833443054641,100.0,100.0
claude-opus-4.8,gpt-5.4-mini,gemini-3.5-flash,100.0,200,200,17.5,35,200,98.42001316655694,100.0,381,381,98.42001316655694,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,100.0,98.42001316655694,100.0,100.0,100.0,99.86833443054641,100.0,100.0
claude-opus-4.8,gpt-5.4-mini,gpt-5.4-mini,100.0,200,200,21.0,42,200,98.42001316655694,100.0,381,381,98.42001316655694,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,100.0,98.42001316655694,100.0,100.0,100.0,99.86833443054641,100.0,100.0
claude-opus-4.8,gpt-5.4-mini,claude-opus-4.8,100.0,200,200,3.5,7,200,98.42001316655694,99.4750656167979,379,381,98.42001316655694,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,100.0,98.42001316655694,100.0,100.0,100.0,99.86833443054641,100.0,100.0
claude-opus-4.8,gpt-5.4-mini,gpt-5.5,100.0,200,200,29.5,59,200,98.42001316655694,100.0,381,381,98.42001316655694,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,100.0,98.42001316655694,100.0,100.0,100.0,99.86833443054641,100.0,100.0
claude-opus-4.8,gpt-5.4-mini,gemini-3.1-pro-preview,100.0,200,200,26.5,53,200,98.42001316655694,100.0,381,381,98.42001316655694,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,100.0,98.42001316655694,100.0,100.0,100.0,99.86833443054641,100.0,100.0
claude-opus-4.8,claude-opus-4.8,claude-sonnet-4.6,99.5,199,200,6.0,12,200,98.28834759710335,99.73753280839895,380,381,98.28834759710335,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,99.40750493745885,98.48584595128374,98.8150098749177,99.80250164581962,99.27583936800526,98.28834759710335,99.53917050691244,99.80250164581962
claude-opus-4.8,claude-opus-4.8,gemini-3.5-flash,100.0,200,200,18.0,36,200,98.28834759710335,100.0,381,381,98.28834759710335,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,99.40750493745885,98.48584595128374,98.8150098749177,99.80250164581962,99.27583936800526,98.28834759710335,99.53917050691244,99.80250164581962
claude-opus-4.8,claude-opus-4.8,gpt-5.4-mini,100.0,200,200,21.5,43,200,98.28834759710335,100.0,381,381,98.28834759710335,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,99.40750493745885,98.48584595128374,98.8150098749177,99.80250164581962,99.27583936800526,98.28834759710335,99.53917050691244,99.80250164581962
claude-opus-4.8,claude-opus-4.8,claude-opus-4.8,100.0,200,200,4.0,8,200,98.28834759710335,99.4750656167979,379,381,98.28834759710335,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,99.40750493745885,98.48584595128374,98.8150098749177,99.80250164581962,99.27583936800526,98.28834759710335,99.53917050691244,99.80250164581962
claude-opus-4.8,claude-opus-4.8,gpt-5.5,100.0,200,200,30.0,60,200,98.28834759710335,100.0,381,381,98.28834759710335,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,99.40750493745885,98.48584595128374,98.8150098749177,99.80250164581962,99.27583936800526,98.28834759710335,99.53917050691244,99.80250164581962
claude-opus-4.8,claude-opus-4.8,gemini-3.1-pro-preview,100.0,200,200,26.5,53,200,98.28834759710335,100.0,381,381,98.28834759710335,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,99.40750493745885,98.48584595128374,98.8150098749177,99.80250164581962,99.27583936800526,98.28834759710335,99.53917050691244,99.80250164581962
claude-opus-4.8,gpt-5.5,claude-sonnet-4.6,99.5,199,200,6.0,12,200,99.9341672152732,99.73753280839895,380,381,99.73753280839895,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,100.0,99.9341672152732,100.0,100.0,100.0,100.0,100.0,100.0
claude-opus-4.8,gpt-5.5,gemini-3.5-flash,100.0,200,200,18.0,36,200,99.9341672152732,100.0,381,381,99.9341672152732,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,100.0,99.9341672152732,100.0,100.0,100.0,100.0,100.0,100.0
claude-opus-4.8,gpt-5.5,gpt-5.4-mini,100.0,200,200,21.5,43,200,99.9341672152732,100.0,381,381,99.9341672152732,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,100.0,99.9341672152732,100.0,100.0,100.0,100.0,100.0,100.0
claude-opus-4.8,gpt-5.5,claude-opus-4.8,100.0,200,200,4.0,8,200,99.9341672152732,99.4750656167979,379,381,99.4750656167979,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,100.0,99.9341672152732,100.0,100.0,100.0,100.0,100.0,100.0
claude-opus-4.8,gpt-5.5,gpt-5.5,100.0,200,200,30.0,60,200,99.9341672152732,100.0,381,381,99.9341672152732,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,100.0,99.9341672152732,100.0,100.0,100.0,100.0,100.0,100.0
claude-opus-4.8,gpt-5.5,gemini-3.1-pro-preview,100.0,200,200,27.0,54,200,99.9341672152732,100.0,381,381,99.9341672152732,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,100.0,99.9341672152732,100.0,100.0,100.0,100.0,100.0,100.0
claude-opus-4.8,gemini-3.1-pro-preview,claude-sonnet-4.6,99.5,199,200,5.5,11,200,100.0,99.73753280839895,380,381,99.73753280839895,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
claude-opus-4.8,gemini-3.1-pro-preview,gemini-3.5-flash,100.0,200,200,17.5,35,200,100.0,100.0,381,381,100.0,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
claude-opus-4.8,gemini-3.1-pro-preview,gpt-5.4-mini,100.0,200,200,21.0,42,200,100.0,100.0,381,381,100.0,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
claude-opus-4.8,gemini-3.1-pro-preview,claude-opus-4.8,100.0,200,200,3.5,7,200,100.0,99.4750656167979,379,381,99.4750656167979,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
claude-opus-4.8,gemini-3.1-pro-preview,gpt-5.5,100.0,200,200,29.5,59,200,100.0,100.0,381,381,100.0,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
claude-opus-4.8,gemini-3.1-pro-preview,gemini-3.1-pro-preview,100.0,200,200,26.5,53,200,100.0,100.0,381,381,100.0,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
gpt-5.5,claude-sonnet-4.6,claude-sonnet-4.6,99.5,199,200,4.5,9,200,82.02764976958525,100.0,381,381,82.02764976958525,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,99.9341672152732,82.02764976958525,94.5358788676761,100.0,99.21000658327847,98.35418038183015,99.60500329163924,99.34167215273206
gpt-5.5,claude-sonnet-4.6,gemini-3.5-flash,100.0,200,200,16.5,33,200,82.02764976958525,100.0,381,381,82.02764976958525,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,99.9341672152732,82.02764976958525,94.5358788676761,100.0,99.21000658327847,98.35418038183015,99.60500329163924,99.34167215273206
gpt-5.5,claude-sonnet-4.6,gpt-5.4-mini,100.0,200,200,20.5,41,200,82.02764976958525,100.0,381,381,82.02764976958525,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,99.9341672152732,82.02764976958525,94.5358788676761,100.0,99.21000658327847,98.35418038183015,99.60500329163924,99.34167215273206
gpt-5.5,claude-sonnet-4.6,claude-opus-4.8,100.0,200,200,3.0,6,200,82.02764976958525,100.0,381,381,82.02764976958525,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,99.9341672152732,82.02764976958525,94.5358788676761,100.0,99.21000658327847,98.35418038183015,99.60500329163924,99.34167215273206
gpt-5.5,claude-sonnet-4.6,gpt-5.5,100.0,200,200,29.0,58,200,82.02764976958525,100.0,381,381,82.02764976958525,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,99.9341672152732,82.02764976958525,94.5358788676761,100.0,99.21000658327847,98.35418038183015,99.60500329163924,99.34167215273206
gpt-5.5,claude-sonnet-4.6,gemini-3.1-pro-preview,100.0,200,200,25.5,51,200,82.02764976958525,100.0,381,381,82.02764976958525,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,99.9341672152732,82.02764976958525,94.5358788676761,100.0,99.21000658327847,98.35418038183015,99.60500329163924,99.34167215273206
gpt-5.5,gemini-3.5-flash,claude-sonnet-4.6,99.5,199,200,5.0,10,200,96.24753127057275,100.0,381,381,96.24753127057275,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,99.86833443054641,96.24753127057275,99.27583936800526,99.73666886109282,99.73666886109282,99.47333772218565,99.86833443054641,99.80250164581962
gpt-5.5,gemini-3.5-flash,gemini-3.5-flash,100.0,200,200,17.0,34,200,96.24753127057275,100.0,381,381,96.24753127057275,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,99.86833443054641,96.24753127057275,99.27583936800526,99.73666886109282,99.73666886109282,99.47333772218565,99.86833443054641,99.80250164581962
gpt-5.5,gemini-3.5-flash,gpt-5.4-mini,100.0,200,200,21.0,42,200,96.24753127057275,100.0,381,381,96.24753127057275,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,99.86833443054641,96.24753127057275,99.27583936800526,99.73666886109282,99.73666886109282,99.47333772218565,99.86833443054641,99.80250164581962
gpt-5.5,gemini-3.5-flash,claude-opus-4.8,100.0,200,200,3.5,7,200,96.24753127057275,100.0,381,381,96.24753127057275,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,99.86833443054641,96.24753127057275,99.27583936800526,99.73666886109282,99.73666886109282,99.47333772218565,99.86833443054641,99.80250164581962
gpt-5.5,gemini-3.5-flash,gpt-5.5,100.0,200,200,29.5,59,200,96.24753127057275,100.0,381,381,96.24753127057275,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,99.86833443054641,96.24753127057275,99.27583936800526,99.73666886109282,99.73666886109282,99.47333772218565,99.86833443054641,99.80250164581962
gpt-5.5,gemini-3.5-flash,gemini-3.1-pro-preview,100.0,200,200,26.0,52,200,96.24753127057275,100.0,381,381,96.24753127057275,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,99.86833443054641,96.24753127057275,99.27583936800526,99.73666886109282,99.73666886109282,99.47333772218565,99.86833443054641,99.80250164581962
gpt-5.5,gpt-5.4-mini,claude-sonnet-4.6,99.5,199,200,4.5,9,200,84.13429888084266,100.0,381,381,84.13429888084266,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,100.0,84.13429888084266,99.9341672152732,100.0,100.0,99.67083607636603,100.0,100.0
gpt-5.5,gpt-5.4-mini,gemini-3.5-flash,100.0,200,200,16.5,33,200,84.13429888084266,100.0,381,381,84.13429888084266,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,100.0,84.13429888084266,99.9341672152732,100.0,100.0,99.67083607636603,100.0,100.0
gpt-5.5,gpt-5.4-mini,gpt-5.4-mini,100.0,200,200,20.5,41,200,84.13429888084266,100.0,381,381,84.13429888084266,maximize_worst_surface_recall_then_minimize_fpr_then_maximize_clean_recall_then_lexical_configuration,100.0,84.13429888084266,99.9341672152732,100.0,100.0,99.67083607636603,100.0,100.0
